# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
7 0 9 815407
8 0 9 5f4010
3 1 9 5f4010
4 1 9 5f4010
5 1 9 5f4010
6 1 9 5f4010
7 1 9 5f4010
8 1 9 5f4010
9 1 9 5f4010
2 2 9 5f4010
3 2 9 5f4010
4 2 9 5f4010
5 2 9 5f4010
6 2 9 5f4010
7 2 9 5f4010
8 2 9 5f4010
9 2 9 5f4010
10 2 9 5f4010
1 3 9 5f4010
2 3 9 5f4010
3 3 9 5f4010
4 3 9 5f4010
5 3 9 5f4010
6 3 9 5f4010
7 3 9 5f4010
8 3 9 5f4010
9 3 9 5f4010
10 3 9 5f4010
1 4 9 77531b
2 4 9 5f4010
3 4 9 5f4010
4 4 9 5f4010
5 4 9 5f4010
6 4 9 5f4010
7 4 9 5f4010
8 4 9 5f4010
9 4 9 5f4010
10 4 9 5f4010
1 5 9 77531b
2 5 9 5f4010
3 5 9 5f4010
4 5 9 5f4010
5 5 9 5f4010
6 5 9 5f4010
7 5 9 5f4010
8 5 9 5f4010
9 5 9 5f4010
10 5 9 5f4010
1 6 9 5f4010
2 6 9 5f4010
3 6 9 5f4010
4 6 9 5f4010
5 6 9 5f4010
6 6 9 5f4010
7 6 9 5f4010
8 6 9 5f4010
9 6 9 5f4010
10 6 9 815407
2 7 9 5f4010
3 7 9 5f4010
4 7 9 5f4010
5 7 9 5f4010
6 7 9 5f4010
7 7 9 5f4010
8 7 9 5f4010
9 7 9 5f4010
10 7 9 5f4010
2 8 9 5f4010
3 8 9 5f4010
4 8 9 5f4010
5 8 9 5f4010
6 8 9 5f4010
7 8 9 5f4010
8 8 9 5f4010
9 8 9 5f4010
3 9 9 815407
4 9 9 5f4010
5 9 9 5f4010
6 9 9 5f4010
7 9 9 5f4010
8 9 9 5f4010
5 10 9 5f4010
6 10 9 77531b
4 0 10 5f4010
5 0 10 5f4010
6 0 10 5f4010
7 0 10 815407
8 0 10 5f4010
3 1 10 5f4010
4 1 10 5f4010
5 1 10 5f4010
6 1 10 5f4010
7 1 10 5f4010
8 1 10 5f4010
9 1 10 5f4010
2 2 10 5f4010
3 2 10 5f4010
4 2 10 5f4010
5 2 10 5f4010
6 2 10 5f4010
7 2 10 5f4010
8 2 10 5f4010
9 2 10 5f4010
10 2 10 77531b
1 3 10 5f4010
2 3 10 5f4010
3 3 10 5f4010
4 3 10 5f4010
5 3 10 5f4010
6 3 10 5f4010
7 3 10 5f4010
8 3 10 5f4010
9 3 10 5f4010
10 3 10 5f4010
1 4 10 77531b
2 4 10 5f4010
3 4 10 5f4010
4 4 10 5f4010
5 4 10 5f4010
6 4 10 5f4010
7 4 10 5f4010
8 4 10 5f4010
9 4 10 5f4010
10 4 10 5f4010
1 5 10 815407
2 5 10 5f4010
3 5 10 5f4010
4 5 10 5f4010
5 5 10 5f4010
6 5 10 5f4010
7 5 10 5f4010
8 5 10 5f4010
9 5 10 5f4010
10 5 10 815407
1 6 10 5f4010
2 6 10 5f4010
3 6 10 5f4010
4 6 10 5f4010
5 6 10 5f4010
6 6 10 5f4010
7 6 10 5f4010
8 6 10 5f4010
9 6 10 5f4010
10 6 10 815407
2 7 10 5f4010
3 7 10 5f4010
4 7 10 5f4010
5 7 10 5f4010
6 7 10 5f4010
7 7 10 5f4010
8 7 10 5f4010
9 7 10 5f4010
10 7 10 5f4010
2 8 10 5f4010
3 8 10 5f4010
4 8 10 5f4010
5 8 10 5f4010
6 8 10 5f4010
7 8 10 5f4010
8 8 10 5f4010
9 8 10 5f4010
3 9 10 815407
4 9 10 5f4010
5 9 10 5f4010
6 9 10 5f4010
7 9 10 5f4010
8 9 10 5f4010
5 10 10 5f4010
6 10 10 77531b
4 0 11 77531b
5 0 11 77531b
6 0 11 815407
7 0 11 815407
8 0 11 5f4010
3 1 11 5f4010
4 1 11 5f4010
5 1 11 5f4010
6 1 11 5f4010
7 1 11 5f4010
8 1 11 5f4010
9 1 11 5f4010
2 2 11 5f4010
3 2 11 5f4010
4 2 11 5f4010
5 2 11 5f4010
6 2 11 5f4010
7 2 11 5f4010
8 2 11 5f4010
9 2 11 5f4010
10 2 11 77531b
1 3 11 5f4010
2 3 11 5f4010
3 3 11 5f4010
4 3 11 5f4010
5 3 11 5f4010
6 3 11 5f4010
7 3 11 5f4010
8 3 11 5f4010
9 3 11 5f4010
10 3 11 5f4010
1 4 11 5f4010
2 4 11 5f4010
3 4 11 5f4010
4 4 11 5f4010
5 4 11 5f4010
6 4 11 5f4010
7 4 11 5f4010
8 4 11 5f4010
9 4 11 5f4010
10 4 11 815407
1 5 11 815407
2 5 11 5f4010
3 5 11 5f4010
4 5 11 5f4010
5 5 11 5f4010
6 5 11 5f4010
7 5 11 5f4010
8 5 11 5f4010
9 5 11 5f4010
10 5 11 815407
1 6 11 5f4010
2 6 11 5f4010
3 6 11 5f4010
4 6 11 5f4010
5 6 11 5f4010
6 6 11 5f4010
7 6 11 5f4010
8 6 11 5f4010
9 6 11 5f4010
10 6 11 5f4010
2 7 11 5f4010
3 7 11 5f4010
4 7 11 5f4010
5 7 11 5f4010
6 7 11 5f4010
7 7 11 5f4010
8 7 11 5f4010
9 7 11 5f4010
10 7 11 5f4010
2 8 11 5f4010
3 8 11 5f4010
4 8 11 5f4010
5 8 11 5f4010
6 8 11 5f4010
7 8 11 5f4010
8 8 11 5f4010
9 8 11 5f4010
3 9 11 815407
4 9 11 5f4010
5 9 11 5f4010
6 9 11 5f4010
7 9 11 5f4010
8 9 11 5f4010
5 10 11 5f4010
6 10 11 77531b
4 0 12 5f4010
5 0 12 77531b
6 0 12 815407
7 0 12 5f4010
8 0 12 5f4010
3 1 12 815407
4 1 12 5f4010
5 1 12 5f4010
6 1 12 5f4010
7 1 12 5f4010
8 1 12 5f4010
9 1 12 5f4010
2 2 12 5f4010
3 2 12 5f4010
4 2 12 5f4010
5 2 12 5f4010
6 2 12 5f4010
7 2 12 5f4010
8 2 12 5f4010
9 2 12 5f4010
10 2 12 77531b
1 3 12 5f4010
2 3 12 5f4010
3 3 12 5f4010
4 3 12 5f4010
5 3 12 5f4010
6 3 12 5f4010
7 3 12 5f4010
8 3 12 5f4010
9 3 12 5f4010
10 3 12 5f4010
1 4 12 815407
2 4 12 5f4010
3 4 12 5f4010
4 4 12 5f4010
5 4 12 5f4010
6 4 12 5f4010
7 4 12 5f4010
8 4 12 5f4010
9 4 12 5f4010
10 4 12 815407
1 5 12 815407
2 5 12 5f4010
3 5 12 5f4010
4 5 12 5f4010
5 5 12 5f4010
6 5 12 5f4010
7 5 12 5f4010
8 5 12 5f4010
9 5 12 5f4010
10 5 12 5f4010
1 6 12 5f4010
2 6 12 5f4010
3 6 12 5f4010
4 6 12 5f4010
5 6 12 5f4010
6 6 12 5f4010
7 6 12 5f4010
8 6 12 5f4010
9 6 12 5f4010
10 6 12 5f4010
2 7 12 5f4010
3 7 12 5f4010
4 7 12 5f4010
5 7 12 5f4010
6 7 12 5f4010
7 7 12 5f4010
8 7 12 5f4010
9 7 12 5f4010
10 7 12 5f4010
2 8 12 815407
3 8 12 5f4010
4 8 12 5f4010
5 8 12 5f4010
6 8 12 5f4010
7 8 12 5f4010
8 8 12 5f4010
9 8 12 5f4010
3 9 12 815407
4 9 12 5f4010
5 9 12 5f4010
6 9 12 5f4010
7 9 12 5f4010
8 9 12 5f4010
5 10 12 5f4010
6 10 12 5f4010
4 0 13 815407
5 0 13 5f4010
6 0 13 77531b
7 0 13 815407
8 0 13 5f4010
3 1 13 815407
4 1 13 5f4010
5 1 13 5f4010
6 1 13 5f4010
8 1 13 5f4010
9 1 13 77531b
2 2 13 5f4010
3 2 13 5f4010
4 2 13 5f4010
5 2 13 5f4010
6 2 13 5f4010
7 2 13 5f4010
8 2 13 5f4010
9 2 13 5f4010
10 2 13 77531b
1 3 13 77531b
2 3 13 5f4010
3 3 13 5f4010
4 3 13 5f4010
5 3 13 5f4010
6 3 13 5f4010
7 3 13 5f4010
8 3 13 5f4010
9 3 13 5f4010
10 3 13 5f4010
1 4 13 815407
2 4 13 5f4010
3 4 13 5f4010
4 4 13 5f4010
5 4 13 5f4010
6 4 13 5f4010
7 4 13 5f4010
8 4 13 5f4010
9 4 13 5f4010
10 4 13 815407
1 5 13 5f4010
2 5 13 5f4010
3 5 13 5f4010
4 5 13 5f4010
5 5 13 5f4010
6 5 13 5f4010
7 5 13 5f4010
8 5 13 5f4010
9 5 13 5f4010
10 5 13 5f4010
1 6 13 5f4010
2 6 13 5f4010
3 6 13 5f4010
4 6 13 5f4010
5 6 13 5f4010
6 6 13 5f4010
7 6 13 5f4010
8 6 13 5f4010
9 6 13 5f4010
10 6 13 5f4010
2 7 13 5f4010
3 7 13 5f4010
4 7 13 5f4010
5 7 13 5f4010
6 7 13 5f4010
7 7 13 5f4010
8 7 13 5f4010
9 7 13 5f4010
10 7 13 77531b
2 8 13 5f4010
3 8 13 5f4010
4 8 13 5f4010
5 8 13 5f4010
6 8 13 5f4010
7 8 13 5f4010
8 8 13 5f4010
9 8 13 5f4010
3 9 13 5f4010
4 9 13 5f4010
5 9 13 5f4010
6 9 13 5f4010
7 9 13 5f4010
8 9 13 815407
5 10 13 5f4010
6 10 13 5f4010
4 0 14 815407
5 0 14 5f4010
6 0 14 77531b
7 0 14 77531b
8 0 14 5f4010
3 1 14 5f4010
4 1 14 5f4010
5 1 14 5f4010
6 1 14 5f4010
7 1 14 5f4010
8 1 14 5f4010
9 1 14 77531b
2 2 14 5f4010
3 2 14 5f4010
4 2 14 5f4010
5 2 14 5f4010
6 2 14 5f4010
7 2 14 5f4010
8 2 14 5f4010
9 2 14 5f4010
10 2 14 5f4010
1 3 14 77531b
2 3 14 5f4010
3 3 14 5f4010
4 3 14 5f4010
5 3 14 5f4010
6 3 14 5f4010
7 3 14 5f4010
8 3 14 5f4010
9 3 14 5f4010
10 3 14 5f4010
1 4 14 815407
2 4 14 5f4010
3 4 14 5f4010
4 4 14 5f4010
5 4 14 5f4010
6 4 14 5f4010
7 4 14 5f4010
8 4 14 5f4010
9 4 14 5f4010
10 4 14 815407
1 5 14 815407
2 5 14 5f4010
3 5 14 5f4010
4 5 14 5f4010
5 5 14 5f4010
6 5 14 5f4010
7 5 14 5f4010
8 5 14 5f4010
9 5 14 5f4010
10 5 14 5f4010
1 6 14 5f4010
2 6 14 5f4010
3 6 14 5f4010
4 6 14 5f4010
5 6 14 5f4010
6 6 14 5f4010
7 6 14 5f4010
8 6 14 5f4010
9 6 14 5f4010
10 6 14 5f4010
2 7 14 5f4010
3 7 14 5f4010
4 7 14 5f4010
5 7 14 5f4010
6 7 14 5f4010
7 7 14 5f4010
8 7 14 5f4010
9 7 14 5f4010
10 7 14 77531b
2 8 14 5f4010
3 8 14 5f4010
4 8 14 5f4010
5 8 14 5f4010
6 8 14 5f4010
7 8 14 5f4010
8 8 14 5f4010
9 8 14 77531b
3 9 14 5f4010
4 9 14 5f4010
5 9 14 5f4010
6 9 14 5f4010
7 9 14 815407
8 9 14 815407
5 10 14 5f4010
6 10 14 5f4010
4 0 15 815407
5 0 15 5f4010
6 0 15 77531b
7 0 15 77531b
8 0 15 5f4010
3 1 15 5f4010
4 1 15 5f4010
5 1 15 5f4010
6 1 15 5f4010
7 1 15 5f4010
8 1 15 5f4010
9 1 15 77531b
2 2 15 5f4010
3 2 15 5f4010
4 2 15 5f4010
5 2 15 5f4010
6 2 15 5f4010
7 2 15 5f4010
8 2 15 5f4010
9 2 15 5f4010
10 2 15 5f4010
1 3 15 77531b
2 3 15 5f4010
3 3 15 5f4010
4 3 15 5f4010
5 3 15 5f4010
6 3 15 5f4010
7 3 15 5f4010
8 3 15 5f4010
9 3 15 5f4010
10 3 15 5f4010
1 4 15 5f4010
2 4 15 5f4010
3 4 15 5f4010
4 4 15 5f4010
5 4 15 5f4010
6 4 15 5f4010
7 4 15 5f4010
8 4 15 5f4010
9 4 15 5f4010
10 4 15 5f4010
1 5 15 815407
2 5 15 5f4010
3 5 15 5f4010
4 5 15 5f4010
5 5 15 5f4010
6 5 15 5f4010
7 5 15 5f4010
8 5 15 5f4010
9 5 15 5f4010
10 5 15 5f4010
1 6 15 5f4010
2 6 15 5f4010
3 6 15 5f4010
4 6 15 5f4010
5 6 15 5f4010
6 6 15 5f4010
7 6 15 5f4010
8 6 15 5f4010
9 6 15 5f4010
10 6 15 5f4010
2 7 15 5f4010
3 7 15 5f4010
4 7 15 5f4010
5 7 15 5f4010
6 7 15 5f4010
7 7 15 5f4010
8 7 15 5f4010
9 7 15 5f4010
10 7 15 5f4010
2 8 15 5f4010
3 8 15 5f4010
4 8 15 5f4010
5 8 15 5f4010
6 8 15 5f4010
7 8 15 5f4010
8 8 15 5f4010
9 8 15 77531b
3 9 15 815407
4 9 15 5f4010
5 9 15 5f4010
6 9 15 5f4010
7 9 15 815407
8 9 15 493118
5 10 15 5f4010
6 10 15 5f4010
4 0 16 815407
5 0 16 5f4010
6 0 16 5f4010
7 0 16 493118
8 0 16 5f4010
3 1 16 5f4010
4 1 16 5f4010
5 1 16 5f4010
6 1 16 5f4010
7 1 16 5f4010
8 1 16 5f4010
9 1 16 77531b
2 2 16 5f4010
3 2 16 5f4010
4 2 16 5f4010
5 2 16 5f4010
6 2 16 5f4010
7 2 16 5f4010
8 2 16 5f4010
9 2 16 5f4010
10 2 16 5f4010
1 3 16 77531b
2 3 16 5f4010
3 3 16 5f4010
4 3 16 5f4010
5 3 16 5f4010
6 3 16 5f4010
7 3 16 5f4010
8 3 16 5f4010
9 3 16 5f4010
10 3 16 5f4010
1 4 16 5f4010
2 4 16 5f4010
3 4 16 5f4010
4 4 16 5f4010
5 4 16 5f4010
6 4 16 5f4010
7 4 16 5f4010
8 4 16 5f4010
9 4 16 5f4010
10 4 16 77531b
1 5 16 815407
2 5 16 5f4010
3 5 16 5f4010
4 5 16 5f4010
5 5 16 5f4010
6 5 16 5f4010
7 5 16 5f4010
8 5 16 5f4010
9 5 16 5f4010
10 5 16 5f4010
1 6 16 815407
2 6 16 5f4010
3 6 16 5f4010
4 6 16 5f4010
5 6 16 5f4010
6 6 16 5f4010
7 6 16 5f4010
8 6 16 5f4010
9 6 16 5f4010
10 6 16 5f4010
2 7 16 5f4010
3 7 16 5f4010
4 7 16 5f4010
5 7 16 5f4010
6 7 16 5f4010
7 7 16 5f4010
8 7 16 5f4010
9 7 16 5f4010
10 7 16 5f4010
2 8 16 5f4010
3 8 16 5f4010
4 8 16 5f4010
5 8 16 5f4010
6 8 16 5f4010
7 8 16 5f4010
8 8 16 5f4010
9 8 16 77531b
3 9 16 815407
4 9 16 5f4010
5 9 16 5f4010
6 9 16 5f4010
7 9 16 815407
8 9 16 493118
5 10 16 77531b
6 10 16 5f4010
4 0 17 815407
5 0 17 5f4010
6 0 17 5f4010
7 0 17 493118
8 0 17 493118
3 1 17 5f4010
4 1 17 5f4010
5 1 17 5f4010
6 1 17 5f4010
7 1 17 5f4010
8 1 17 5f4010
9 1 17 77531b
2 2 17 5f4010
3 2 17 5f4010
4 2 17 5f4010
5 2 17 5f4010
6 2 17 5f4010
7 2 17 5f4010
8 2 17 5f4010
9 2 17 5f4010
10 2 17 5f4010
1 3 17 77531b
2 3 17 5f4010
3 3 17 5f4010
4 3 17 5f4010
5 3 17 5f4010
6 3 17 5f4010
7 3 17 5f4010
8 3 17 5f4010
9 3 17 5f4010
10 3 17 5f4010
1 4 17 77531b
2 4 17 5f4010
3 4 17 5f4010
4 4 17 5f4010
5 4 17 5f4010
6 4 17 5f4010
7 4 17 5f4010
8 4 17 5f4010
9 4 17 5f4010
10 4 17 77531b
1 5 17 5f4010
2 5 17 5f4010
3 5 17 5f4010
4 5 17 5f4010
5 5 17 5f4010
6 5 17 5f4010
7 5 17 5f4010
8 5 17 5f4010
9 5 17 5f4010
10 5 17 77531b
1 6 17 815407
2 6 17 5f4010
3 6 17 5f4010
4 6 17 5f4010
5 6 17 5f4010
6 6 17 5f4010
7 6 17 5f4010
8 6 17 5f4010
9 6 17 5f4010
10 6 17 5f4010
2 7 17 5f4010
3 7 17 5f4010
4 7 17 5f4010
5 7 17 5f4010
6 7 17 5f4010
7 7 17 5f4010
8 7 17 5f4010
9 7 17 5f4010
10 7 17 5f4010
2 8 17 5f4010
3 8 17 5f4010
4 8 17 5f4010
5 8 17 5f4010
6 8 17 5f4010
7 8 17 5f4010
8 8 17 5f4010
9 8 17 77531b
3 9 17 815407
4 9 17 5f4010
5 9 17 5f4010
6 9 17 5f4010
7 9 17 815407
8 9 17 493118
5 10 17 77531b
6 10 17 5f4010
4 0 18 815407
5 0 18 5f4010
6 0 18 493118
7 0 18 493118
8 0 18 5f4010
3 1 18 5f4010
4 1 18 5f4010
5 1 18 5f4010
6 1 18 5f4010
7 1 18 5f4010
8 1 18 5f4010
9 1 18 77531b
2 2 18 5f4010
3 2 18 5f4010
4 2 18 5f4010
5 2 18 5f4010
6 2 18 5f4010
7 2 18 5f4010
8 2 18 5f4010
9 2 18 5f4010
10 2 18 77531b
1 3 18 5f4010
2 3 18 5f4010
3 3 18 5f4010
4 3 18 5f4010
5 3 18 5f4010
6 3 18 5f4010
7 3 18 5f4010
8 3 18 5f4010
9 3 18 5f4010
10 3 18 5f4010
1 4 18 77531b
2 4 18 5f4010
3 4 18 5f4010
4 4 18 5f4010
5 4 18 5f4010
6 4 18 5f4010
7 4 18 5f4010
8 4 18 5f4010
9 4 18 5f4010
10 4 18 5f4010
1 5 18 5f4010
2 5 18 5f4010
3 5 18 5f4010
4 5 18 5f4010
5 5 18 5f4010
6 5 18 5f4010
7 5 18 5f4010
8 5 18 5f4010
9 5 18 5f4010
10 5 18 77531b
1 6 18 815407
2 6 18 5f4010
3 6 18 5f4010
4 6 18 5f4010
5 6 18 5f4010
6 6 18 5f4010
7 6 18 5f4010
8 6 18 5f4010
9 6 18 5f4010
10 6 18 5f4010
2 7 18 5f4010
3 7 18 5f4010
4 7 18 5f4010
5 7 18 5f4010
6 7 18 5f4010
7 7 18 5f4010
8 7 18 5f4010
9 7 18 5f4010
10 7 18 5f4010
2 8 18 815407
3 8 18 5f4010
4 8 18 5f4010
5 8 18 5f4010
6 8 18 5f4010
7 8 18 5f4010
8 8 18 5f4010
9 8 18 77531b
3 9 18 815407
4 9 18 77531b
5 9 18 5f4010
6 9 18 5f4010
7 9 18 493118
8 9 18 493118
5 10 18 77531b
6 10 18 5f4010
4 0 19 815407
5 0 19 5f4010
6 0 19 493118
7 0 19 5f4010
8 0 19 5f4010
3 1 19 5f4010
4 1 19 5f4010
5 1 19 5f4010
6 1 19 5f4010
8 1 19 5f4010
9 1 19 5f4010
2 2 19 5f4010
3 2 19 5f4010
4 2 19 5f4010
5 2 19 5f4010
6 2 19 5f4010
7 2 19 5f4010
8 2 19 5f4010
9 2 19 5f4010
10 2 19 77531b
1 3 19 77531b
2 3 19 5f4010
3 3 19 5f4010
4 3 19 5f4010
5 3 19 5f4010
6 3 19 5f4010
7 3 19 5f4010
8 3 19 5f4010
9 3 19 5f4010
10 3 19 5f4010
1 4 19 77531b
2 4 19 5f4010
3 4 19 5f4010
4 4 19 5f4010
5 4 19 5f4010
6 4 19 5f4010
7 4 19 5f4010
8 4 19 5f4010
9 4 19 5f4010
10 4 19 5f4010
1 5 19 5f4010
2 5 19 5f4010
3 5 19 5f4010
4 5 19 5f4010
5 5 19 5f4010
6 5 19 5f4010
7 5 19 5f4010
8 5 19 5f4010
9 5 19 5f4010
10 5 19 77531b
1 6 19 5f4010
2 6 19 5f4010
3 6 19 5f4010
4 6 19 5f4010
5 6 19 5f4010
6 6 19 5f4010
7 6 19 5f4010
8 6 19 5f4010
9 6 19 5f4010
10 6 19 5f4010
2 7 19 5f4010
3 7 19 5f4010
4 7 19 5f4010
5 7 19 5f4010
6 7 19 5f4010
7 7 19 5f4010
8 7 19 5f4010
9 7 19 5f4010
10 7 19 5f4010
2 8 19 77531b
3 8 19 5f4010
4 8 19 5f4010
5 8 19 5f4010
6 8 19 5f4010
7 8 19 5f4010
8 8 19 5f4010
9 8 19 77531b
3 9 19 5f4010
4 9 19 77531b
5 9 19 5f4010
6 9 19 5f4010
7 9 19 493118
8 9 19 815407
5 10 19 5f4010
6 10 19 5f4010
4 0 20 815407
5 0 20 5f4010
6 0 20 493118
7 0 20 77531b
8 0 20 5f4010
3 1 20 815407
4 1 20 5f4010
5 1 20 5f4010
6 1 20 5f4010
7 1 20 5f4010
8 1 20 5f4010
9 1 20 5f4010
2 2 20 5f4010
3 2 20 5f4010
4 2 20 5f4010
5 2 20 5f4010
6 2 20 5f4010
7 2 20 5f4010
8 2 20 5f4010
9 2 20 5f4010
10 2 20 5f4010
1 3 20 77531b
2 3 20 5f4010
3 3 20 5f4010
4 3 20 5f4010
5 3 20 5f4010
6 3 20 5f4010
7 3 20 5f4010
8 3 20 5f4010
9 3 20 5f4010
10 3 20 5f4010
1 4 20 5f4010
2 4 20 5f4010
3 4 20 5f4010
4 4 20 5f4010
5 4 20 5f4010
6 4 20 5f4010
7 4 20 5f4010
8 4 20 5f4010
9 4 20 5f4010
10 4 20 77531b
1 5 20 5f4010
2 5 20 5f4010
3 5 20 5f4010
4 5 20 5f4010
5 5 20 5f4010
6 5 20 5f4010
7 5 20 5f4010
8 5 20 5f4010
9 5 20 5f4010
10 5 20 77531b
1 6 20 5f4010
2 6 20 5f4010
3 6 20 5f4010
4 6 20 5f4010
5 6 20 5f4010
6 6 20 5f4010
7 6 20 5f4010
8 6 20 5f4010
9 6 20 5f4010
10 6 20 5f4010
2 7 20 5f4010
3 7 20 5f4010
4 7 20 5f4010
5 7 20 5f4010
6 7 20 5f4010
7 7 20 5f4010
8 7 20 5f4010
9 7 20 5f4010
10 7 20 5f4010
2 8 20 77531b
3 8 20 5f4010
4 8 20 5f4010
5 8 20 5f4010
6 8 20 5f4010
7 8 20 5f4010
8 8 20 5f4010
9 8 20 77531b
3 9 20 5f4010
4 9 20 77531b
5 9 20 5f4010
6 9 20 5f4010
7 9 20 5f4010
8 9 20 815407
5 10 20 77531b
6 10 20 493118
4 0 21 815407
5 0 21 5f4010
6 0 21 493118
7 0 21 77531b
8 0 21 77531b
3 1 21 5f4010
4 1 21 5f4010
5 1 21 5f4010
6 1 21 5f4010
7 1 21 5f4010
8 1 21 5f4010
9 1 21 5f4010
2 2 21 815407
3 2 21 5f4010
4 2 21 5f4010
5 2 21 5f4010
6 2 21 5f4010
7 2 21 5f4010
8 2 21 5f4010
9 2 21 5f4010
10 2 21 5f4010
1 3 21 5f4010
2 3 21 5f4010
3 3 21 5f4010
4 3 21 5f4010
5 3 21 5f4010
6 3 21 5f4010
7 3 21 5f4010
8 3 21 5f4010
9 3 21 5f4010
10 3 21 5f4010
1 4 21 5f4010
2 4 21 5f4010
3 4 21 5f4010
4 4 21 5f4010
5 4 21 5f4010
6 4 21 5f4010
7 4 21 5f4010
8 4 21 5f4010
9 4 21 5f4010
10 4 21 77531b
1 5 21 493118
2 5 21 5f4010
3 5 21 5f4010
4 5 21 5f4010
5 5 21 5f4010
6 5 21 5f4010
7 5 21 5f4010
8 5 21 5f4010
9 5 21 5f4010
10 5 21 5f4010
1 6 21 5f4010
2 6 21 5f4010
3 6 21 5f4010
4 6 21 5f4010
5 6 21 5f4010
6 6 21 5f4010
7 6 21 5f4010
8 6 21 5f4010
9 6 21 5f4010
10 6 21 5f4010
2 7 21 77531b
3 7 21 5f4010
4 7 21 5f4010
5 7 21 5f4010
6 7 21 5f4010
7 7 21 5f4010
8 7 21 5f4010
9 7 21 5f4010
10 7 21 5f4010
2 8 21 77531b
3 8 21 5f4010
4 8 21 5f4010
5 8 21 5f4010
6 8 21 5f4010
7 8 21 5f4010
8 8 21 5f4010
9 8 21 5f4010
3 9 21 5f4010
4 9 21 5f4010
5 9 21 5f4010
6 9 21 5f4010
7 9 21 5f4010
8 9 21 5f4010
5 10 21 77531b
6 10 21 493118
4 0 22 77531b
5 0 22 5f4010
6 0 22 5f4010
7 0 22 5f4010
8 0 22 77531b
3 1 22 815407
4 1 22 5f4010
5 1 22 5f4010
6 1 22 5f4010
7 1 22 5f4010
8 1 22 5f4010
9 1 22 5f4010
2 2 22 815407
3 2 22 5f4010
4 2 22 5f4010
5 2 22 5f4010
6 2 22 5f4010
7 2 22 5f4010
8 2 22 5f4010
9 2 22 5f4010
10 2 22 5f4010
1 3 22 5f4010
2 3 22 5f4010
3 3 22 5f4010
4 3 22 5f4010
5 3 22 5f4010
6 3 22 5f4010
7 3 22 5f4010
8 3 22 5f4010
9 3 22 5f4010
10 3 22 5f4010
1 4 22 493118
2 4 22 5f4010
3 4 22 5f4010
4 4 22 5f4010
5 4 22 5f4010
6 4 22 5f4010
7 4 22 5f4010
8 4 22 5f4010
9 4 22 5f4010
10 4 22 77531b
1 5 22 493118
2 5 22 5f4010
3 5 22 5f4010
4 5 22 5f4010
5 5 22 5f4010
6 5 22 5f4010
7 5 22 5f4010
8 5 22 5f4010
9 5 22 5f4010
10 5 22 815407
1 6 22 77531b
2 6 22 5f4010
3 6 22 5f4010
4 6 22 5f4010
5 6 22 5f4010
6 6 22 5f4010
7 6 22 5f4010
8 6 22 5f4010
9 6 22 5f4010
10 6 22 815407
2 7 22 5f4010
3 7 22 5f4010
4 7 22 5f4010
5 7 22 5f4010
6 7 22 5f4010
7 7 22 5f4010
8 7 22 5f4010
9 7 22 5f4010
10 7 22 5f4010
2 8 22 5f4010
3 8 22 5f4010
4 8 22 5f4010
5 8 22 5f4010
6 8 22 5f4010
7 8 22 5f4010
8 8 22 5f4010
9 8 22 5f4010
3 9 22 5f4010
4 9 22 5f4010
5 9 22 5f4010
6 9 22 5f4010
7 9 22 77531b
8 9 22 5f4010
5 10 22 5f4010
6 10 22 493118
3 0 23 5f4010
4 0 23 77531b
9 0 23 5f4010
3 1 23 815407
4 1 23 5f4010
5 1 23 77531b
6 1 23 5f4010
7 1 23 815407
8 1 23 5f4010
9 1 23 5f4010
2 2 23 815407
3 2 23 5f4010
4 2 23 5f4010
5 2 23 5f4010
6 2 23 5f4010
7 2 23 815407
8 2 23 5f4010
9 2 23 5f4010
10 2 23 77531b
1 3 23 5f4010
2 3 23 5f4010
3 3 23 5f4010
4 3 23 5f4010
5 3 23 5f4010
6 3 23 5f4010
7 3 23 5f4010
8 3 23 5f4010
9 3 23 5f4010
10 3 23 5f4010
1 4 23 5f4010
2 4 23 5f4010
3 4 23 5f4010
4 4 23 5f4010
5 4 23 5f4010
6 4 23 5f4010
7 4 23 5f4010
8 4 23 5f4010
9 4 23 5f4010
10 4 23 77531b
1 5 23 493118
2 5 23 5f4010
3 5 23 5f4010
4 5 23 5f4010
5 5 23 5f4010
6 5 23 5f4010
7 5 23 5f4010
8 5 23 5f4010
9 5 23 5f4010
10 5 23 5f4010
1 6 23 493118
2 6 23 5f4010
3 6 23 5f4010
4 6 23 5f4010
5 6 23 5f4010
6 6 23 5f4010
7 6 23 5f4010
8 6 23 5f4010
9 6 23 5f4010
10 6 23 815407
2 7 23 5f4010
3 7 23 5f4010
4 7 23 5f4010
5 7 23 5f4010
6 7 23 5f4010
7 7 23 5f4010
8 7 23 5f4010
9 7 23 5f4010
10 7 23 815407
2 8 23 5f4010
3 8 23 5f4010
4 8 23 5f4010
5 8 23 5f4010
6 8 23 5f4010
7 8 23 5f4010
8 8 23 5f4010
9 8 23 5f4010
3 9 23 5f4010
4 9 23 5f4010
5 9 23 5f4010
6 9 23 5f4010
7 9 23 77531b
8 9 23 5f4010
5 10 23 493118
6 10 23 5f4010
3 0 24 5f4010
9 0 24 5f4010
2 1 24 5f4010
3 1 24 5f4010
4 1 24 5f4010
8 1 24 5f4010
9 1 24 5f4010
10 1 24 5f4010
2 2 24 815407
3 2 24 5f4010
